task,model,prec,rec,F1
ds4,mc.rpart,0.6520179907916622,0.47021536054569,0.5328711565017389
ds4,mc.rpart_UNDERB,0.5938424232526444,0.5429796073372303,0.5628804866205069
ds4,mc.rpart_UNDERT,0.6234590783369278,0.5408313302889547,0.5751814980334969
ds4,mc.rpart_UNDERTPhi,0.6004380413930583,0.5387756951692648,0.5641121382135981
ds4,mc.rpart_OVERB,0.6359858414988284,0.5567792847839865,0.5927991976976532
ds4,mc.rpart_OVERT,0.6252824682149523,0.5531024586739903,0.5852405033263118
ds4,mc.rpart_OVERTPhi,0.6370621320686751,0.5483928096488678,0.5880986345477748
ds4,mc.rpart_SMOTEB,0.5864770558124582,0.564589383411141,0.5748510962699916
ds4,mc.rpart_SMOTET,0.5605943115974299,0.5636296071157257,0.5614712142523398
ds4,mc.rpart_SMOTETPhi,0.5655345658009024,0.5700643454206175,0.5666656476049836
ds4,mc.arima,0.6435916796616472,0.5108755901023904,0.567904764777664
ds4,mc.BDES,0.7586372376690158,0.5350082655964994,0.6273037119249085
ds5,mc.lm,0.2912871500263774,0.42632438888114793,0.34468110847318933
ds5,mc.lm_UNDERB,0.451261272238991,0.5293353693095539,0.4869923906704327
ds5,mc.lm_UNDERT,0.4511616794856652,0.5290097746884896,0.48684285632429997
ds5,mc.lm_UNDERTPhi,0.45021268645707296,0.5422090539030863,0.4917618266146353
ds5,mc.lm_OVERB,0.4425851972088236,0.5273734513863593,0.48111864102002355
ds5,mc.lm_OVERT,0.44362546312945594,0.5180760390614909,0.47795330729958857
ds5,mc.lm_OVERTPhi,0.4435578044582946,0.5175193338196642,0.4776771452575329
ds5,mc.lm_SMOTEB,0.44010545527123357,0.5658880370986629,0.4950251900847143
ds5,mc.lm_SMOTET,0.4362305100656614,0.5639009804725412,0.4917077076800731
ds5,mc.lm_SMOTETPhi,0.43265219136101263,0.5716705287946839,0.49232989068468425
ds5,mc.svm,0.37581525695320606,0.43632366436639863,0.40250068962175256
ds5,mc.svm_UNDERB,0.489701784810392,0.5662894403739793,0.5251362478762711
ds5,mc.svm_UNDERT,0.48710967734728455,0.5660093992771883,0.52348508148193
ds5,mc.svm_UNDERTPhi,0.47836606654444536,0.5868716320581331,0.5270315332751695
ds5,mc.svm_OVERB,0.4794996571372424,0.5791197259614586,0.5245866269336426
ds5,mc.svm_OVERT,0.473023971604799,0.56334789565284,0.5142059031345462
ds5,mc.svm_OVERTPhi,0.47195227170091963,0.5630048714521501,0.5134376137693732
ds5,mc.svm_SMOTEB,0.4480300795920902,0.6119101384470914,0.5172649800629192
ds5,mc.svm_SMOTET,0.4440879068759178,0.6094173045522953,0.5137300730633853
ds5,mc.svm_SMOTETPhi,0.43906474998014544,0.6198474275096921,0.5139955555140978
ds5,mc.mars,0.40860233894916265,0.4305704856818045,0.41136102065358116
ds5,mc.mars_UNDERB,0.4946232004626339,0.5355844282986375,0.5139301860153487
ds5,mc.mars_UNDERT,0.49392655035208594,0.5342865913960884,0.5129642311202679
ds5,mc.mars_UNDERTPhi,0.487757907253806,0.5473208589587152,0.5156074848992599
ds5,mc.mars_OVERB,0.4707703293361751,0.525626523556953,0.49648732333116014
ds5,mc.mars_OVERT,0.4635586213217139,0.5157914867986428,0.4877380296701507
ds5,mc.mars_OVERTPhi,0.47685579706999937,0.5198251703458273,0.4970197458047705
ds5,mc.mars_SMOTEB,0.45560495633038955,0.559269252559607,0.5020389614023072
ds5,mc.mars_SMOTET,0.46607292607134193,0.5631058711205984,0.5098777105333355
ds5,mc.mars_SMOTETPhi,0.4583014112430542,0.5670874265540022,0.5068078402867121
ds5,mc.rf,0.38431459997095657,0.46080827758452847,0.4182457617537534
ds5,mc.rf_UNDERB,0.5244080375284504,0.5866100842135922,0.5536497609040972
ds5,mc.rf_UNDERT,0.5235353447291281,0.5877795955880901,0.5536590279978171
ds5,mc.rf_UNDERTPhi,0.5152765440345114,0.5947930521471313,0.5520854602186569
ds5,mc.rf_OVERB,0.4355316937240765,0.4717551496857758,0.4523658647178259
ds5,mc.rf_OVERT,0.4376890003821419,0.4687780499221618,0.45244835051619536
ds5,mc.rf_OVERTPhi,0.44143876592400644,0.46901054538135756,0.4544869930492169
ds5,mc.rf_SMOTEB,0.5345692421102549,0.5056144447691812,0.5195855429041035
ds5,mc.rf_SMOTET,0.509122300257758,0.4995630832166404,0.5037358086463078
ds5,mc.rf_SMOTETPhi,0.49345893856114925,0.5248546755426007,0.5082262025799049
ds5,mc.rpart,0.36623614129508064,0.4486796296519384,0.3912784565659473
ds5,mc.rpart_UNDERB,0.47201787659586125,0.5772419604737492,0.5190988318709343
ds5,mc.rpart_UNDERT,0.4691143448830287,0.5797103992015812,0.5183177913289838
ds5,mc.rpart_UNDERTPhi,0.4635323933060819,0.5890606658696104,0.5185274258563833
ds5,mc.rpart_OVERB,0.5054091677347107,0.5746415702402049,0.5377254205308394
ds5,mc.rpart_OVERT,0.49922723232900684,0.5702447028383938,0.5321130549391395
ds5,mc.rpart_OVERTPhi,0.49634221040978893,0.570536326237542,0.530514449921638
ds5,mc.rpart_SMOTEB,0.4670676953458829,0.5888126456968475,0.5207493264976658
ds5,mc.rpart_SMOTET,0.46717396623105434,0.5529430809478834,0.5062039644659677
ds5,mc.rpart_SMOTETPhi,0.452601854863686,0.5815650620785978,0.5087464755760783
ds5,mc.arima,0.06388069963586009,0.44740536896831457,0.07049926253874769
ds5,mc.BDES,0.23770094524361254,0.4233626026491651,0.2563121399079859
ds6,mc.lm,1e-05,0.3944811888909224,1.9999492887756467e-05
ds6,mc.lm_UNDERB,0.40574857111745793,0.4624467695716206,0.4319296818785194
ds6,mc.lm_UNDERT,0.40364989521776257,0.46321291788815316,0.43102803183676885
ds6,mc.lm_UNDERTPhi,0.407481090527851,0.47159647579519465,0.4369362607398362
ds6,mc.lm_OVERB,0.4047941508118271,0.4634745495008522,0.43182712713026206
ds6,mc.lm_OVERT,0.4090568589489378,0.46201330728682266,0.4336744744089986
ds6,mc.lm_OVERTPhi,0.41158734899845223,0.46331606744734954,0.43559280500256764
ds6,mc.lm_SMOTEB,0.401846933101232,0.5060951862985226,0.44793909799854953
ds6,mc.lm_SMOTET,0.4046674660742241,0.5017278433922627,0.4477745954344461
ds6,mc.lm_SMOTETPhi,0.4024914485818698,0.5080546643195356,0.44899250816324515
ds6,mc.svm,0.3083355327574153,0.402835657893192,0.3483498247167314
ds6,mc.svm_UNDERB,0.3894289545805875,0.5166282080700312,0.4440117310218828
ds6,mc.svm_UNDERT,0.39109559069123806,0.516126490295461,0.44494168884603125
ds6,mc.svm_UNDERTPhi,0.4042003773283397,0.548744381392094,0.4654599862300684
ds6,mc.svm_OVERB,0.4007724041498532,0.523426330992931,0.45391715936988175
ds6,mc.svm_OVERT,0.3885470829007135,0.5056187546916923,0.43938090446850836
ds6,mc.svm_OVERTPhi,0.3892902634721322,0.5075663274773895,0.4405990718355287
ds6,mc.svm_SMOTEB,0.39485068770398213,0.5710617016486274,0.4668563287694068
ds6,mc.svm_SMOTET,0.3839381731701792,0.5505006756023334,0.45232382548532873
ds6,mc.svm_SMOTETPhi,0.3826349727124834,0.5643160321993174,0.45600208774924605
ds6,mc.mars,0.1796298885330003,0.3996477434597016,0.21223557013110514
ds6,mc.mars_UNDERB,0.41676051637376965,0.47742120624233225,0.4447948226210505
ds6,mc.mars_UNDERT,0.4143063180597214,0.4767834668458424,0.44314916253611064
ds6,mc.mars_UNDERTPhi,0.4157577010432232,0.48709880822795576,0.44839395803089344
ds6,mc.mars_OVERB,0.418567681425712,0.4768847379895241,0.44570819421287583
ds6,mc.mars_OVERT,0.4110327602247578,0.47473513229103337,0.4403444803588048
ds6,mc.mars_OVERTPhi,0.4126143702805235,0.47584605596662727,0.44171111237361727
ds6,mc.mars_SMOTEB,0.4155091622148466,0.5183139854828553,0.4611277198222541
ds6,mc.mars_SMOTET,0.4028043731269173,0.5145800199755892,0.45171427369449246
ds6,mc.mars_SMOTETPhi,0.4042653184032329,0.5226545445751318,0.45576914650538747
ds6,mc.rf,0.09175497879088677,0.41777531528626904,0.1106818348374323
ds6,mc.rf_UNDERB,0.46596495499143337,0.5027553929442443,0.48328982644296253
ds6,mc.rf_UNDERT,0.46483342560082086,0.5017824468300904,0.4823232332275241
ds6,mc.rf_UNDERTPhi,0.45755686695639075,0.5176075588660247,0.485617855145793
ds6,mc.rf_OVERB,0.3857134541393338,0.42027426868007217,0.39350036713551684
ds6,mc.rf_OVERT,0.3431000133262055,0.418571153882829,0.37066117426411777
ds6,mc.rf_OVERTPhi,0.35109715910265943,0.4187106777790472,0.37615483344193346
ds6,mc.rf_SMOTEB,0.47212122089052627,0.4772670754434873,0.47408255162868085
ds6,mc.rf_SMOTET,0.4514397831035465,0.47193454818731434,0.46104229120144197
ds6,mc.rf_SMOTETPhi,0.4426589561416273,0.4952529066314858,0.467241727304869
ds6,mc.rpart,0.3612401504128331,0.4089052473830478,0.3823547178534939
ds6,mc.rpart_UNDERB,0.37567521401574533,0.5023087105135017,0.4297067334099632
ds6,mc.rpart_UNDERT,0.3767935612649722,0.5070545832973017,0.4321269332261072
ds6,mc.rpart_UNDERTPhi,0.38193565212611624,0.528954497721504,0.44335494782444224
ds6,mc.rpart_OVERB,0.4044773243901412,0.47924829199555496,0.43852254357720694
ds6,mc.rpart_OVERT,0.40485523144453117,0.46397051795234634,0.4322705252166503
ds6,mc.rpart_OVERTPhi,0.4067615679698573,0.4680350603451885,0.4351617981688476
ds6,mc.rpart_SMOTEB,0.40394434248689287,0.5243224528314608,0.45616302125134633
ds6,mc.rpart_SMOTET,0.39050966702740586,0.505675696760103,0.4404787092211865
ds6,mc.rpart_SMOTETPhi,0.39395174951460005,0.5289883613590256,0.4513942932012086
ds6,mc.arima,1e-05,0.42044625579638883,1.999952349371981e-05
ds6,mc.BDES,1e-05,0.3888155895022117,1.9999485576896705e-05
ds7,mc.lm,0.6951702669168104,0.4466380948512082,0.5415135034807054
ds7,mc.lm_UNDERB,0.5568965618781102,0.5214699274407243,0.5385417041693945
ds7,mc.lm_UNDERT,0.5568641241616678,0.5209587765131078,0.5382565346559084
ds7,mc.lm_UNDERTPhi,0.5486693374788147,0.5320153668169082,0.5401564580860123
ds7,mc.lm_OVERB,0.5505220812169724,0.5249752734449527,0.5373886790223525
ds7,mc.lm_OVERT,0.5540170184826061,0.5208117219913404,0.536879673769421
ds7,mc.lm_OVERTPhi,0.5531981295538766,0.5224538699701073,0.5373416506451165
ds7,mc.lm_SMOTEB,0.541539033694546,0.5545154021236585,0.5479284007068044
ds7,mc.lm_SMOTET,0.5419490888459993,0.5645234710686808,0.5529447122150924
ds7,mc.lm_SMOTETPhi,0.537776899140388,0.5697542954248505,0.5532426882609578
ds7,mc.svm,0.47661406468302425,0.4382257544798257,0.45613522973726
ds7,mc.svm_UNDERB,0.49276525909575075,0.5380170282655454,0.5143104457707426
ds7,mc.svm_UNDERT,0.4887889247413774,0.53876711685889,0.5124788254089607
ds7,mc.svm_UNDERTPhi,0.4983083046907149,0.5632926843515582,0.5287791496323682
ds7,mc.svm_OVERB,0.4773483212034737,0.5386387902577975,0.506103278377451
ds7,mc.svm_OVERT,0.4718159452443696,0.5323820820498885,0.5001929523499968
ds7,mc.svm_OVERTPhi,0.47105839297176627,0.5319882834646033,0.49959439958830965
ds7,mc.svm_SMOTEB,0.46326678365904356,0.5683836649455091,0.5104450614186521
ds7,mc.svm_SMOTET,0.46182964226748624,0.5672918338071417,0.5091399947677288
ds7,mc.svm_SMOTETPhi,0.4547521838173486,0.57489739258395,0.5077975338930834
ds7,mc.mars,0.514529327450266,0.44537722795093676,0.4763854044287977
ds7,mc.mars_UNDERB,0.5544152181470466,0.5173680203956207,0.5351762019468699
ds7,mc.mars_UNDERT,0.5512435178218351,0.5168052190997686,0.533388564312971
ds7,mc.mars_UNDERTPhi,0.5523330789855687,0.5276191333265313,0.5396246357396104
ds7,mc.mars_OVERB,0.5496061527904527,0.5209988341058638,0.5348480495061887
ds7,mc.mars_OVERT,0.5535882971678523,0.5158347944927734,0.5339651162045451
ds7,mc.mars_OVERTPhi,0.5532313772051765,0.5170753635645756,0.5344718053582411
ds7,mc.mars_SMOTEB,0.5454431105818278,0.5479065380575676,0.5466514408926817
ds7,mc.mars_SMOTET,0.5426873569714833,0.557885900505128,0.5501139300279835
ds7,mc.mars_SMOTETPhi,0.5387847642250531,0.5626095075903851,0.5503852023390391
ds7,mc.rf,0.5524321214849716,0.470580964589747,0.5075327925352019
ds7,mc.rf_UNDERB,0.5844561940666112,0.5444594601046305,0.5636093159371276
ds7,mc.rf_UNDERT,0.5830407668045199,0.5443366735398241,0.562917825374393
ds7,mc.rf_UNDERTPhi,0.5823127976825808,0.558712005439676,0.5701473637908819
ds7,mc.rf_OVERB,0.5624805291274098,0.48674013962002877,0.5215681305353769
ds7,mc.rf_OVERT,0.5680854724634771,0.48462057363693517,0.5227780371899889
ds7,mc.rf_OVERTPhi,0.5646592130286242,0.484473045471039,0.5212302680399575
ds7,mc.rf_SMOTEB,0.5581810663211413,0.5300546468410315,0.5436839644980042
ds7,mc.rf_SMOTET,0.5564023683921924,0.5334660709031498,0.5446085624381372
ds7,mc.rf_SMOTETPhi,0.5510767511749877,0.5538879110531623,0.5524049073883925
ds7,mc.rpart,0.56869257276025,0.4681863380799004,0.5132648462256615
ds7,mc.rpart_UNDERB,0.5118379376043548,0.5494724839669095,0.5298215431955456
ds7,mc.rpart_UNDERT,0.5108109070437051,0.5457363017625539,0.5276168223891092
ds7,mc.rpart_UNDERTPhi,0.5181369980063754,0.5649303091073228,0.5404278345443995
ds7,mc.rpart_OVERB,0.48623488383027946,0.5506271748104069,0.5162563568063069
ds7,mc.rpart_OVERT,0.4756334707343887,0.5474368556594466,0.5087115316600265
ds7,mc.rpart_OVERTPhi,0.4712436956657373,0.5469959458033652,0.5060365991893254
ds7,mc.rpart_SMOTEB,0.4847500967720043,0.5658154020532777,0.5220788645167534
ds7,mc.rpart_SMOTET,0.46077806183130077,0.5523195742548945,0.5023483200977242
ds7,mc.rpart_SMOTETPhi,0.46314980944543443,0.5718279385884089,0.511726299373794
ds7,mc.arima,0.48180035391143655,0.4538536440558614,0.39639336692363
ds7,mc.BDES,1e-05,0.4564051344775267,1.9999561782446218e-05
ds8,mc.lm,0.5431470073447974,0.46771578574767114,0.5025667008917922
ds8,mc.lm_UNDERB,0.47294014300237414,0.5179666348324145,0.49438002983613566
ds8,mc.lm_UNDERT,0.48227767118335163,0.5137270626721938,0.49732859326440537
ds8,mc.lm_UNDERTPhi,0.4475711049940406,0.5616900935040294,0.498059850093463
ds8,mc.lm_OVERB,0.44881021449629904,0.5147730921644148,0.47950600361259177
ds8,mc.lm_OVERT,0.45211188660021734,0.5194241412117225,0.48341705036108334
ds8,mc.lm_OVERTPhi,0.45126036942130526,0.5192310002074235,0.48284888761166045
ds8,mc.lm_SMOTEB,0.42826041053192804,0.5345456441000068,0.4755203012577247
ds8,mc.lm_SMOTET,0.4488546099030322,0.537405063659818,0.4891156518900244
ds8,mc.lm_SMOTETPhi,0.41639969392755594,0.5693412318472731,0.4809416908205636
ds8,mc.svm,0.6541409054021166,0.6432203088289118,0.6485148426899712
ds8,mc.svm_UNDERB,0.6050219731817957,0.6625963109874081,0.6323959491688818
ds8,mc.svm_UNDERT,0.6108550610484762,0.6603561377573254,0.6344575997952504
ds8,mc.svm_UNDERTPhi,0.5747255511812317,0.6547722700694628,0.6117980594721107
ds8,mc.svm_OVERB,0.6227797235039342,0.6736735654684783,0.6470902500993597
ds8,mc.svm_OVERT,0.6318866516664869,0.6861937220294811,0.6577749346796294
ds8,mc.svm_OVERTPhi,0.6328165390393089,0.6865332506039263,0.6584447298499518
ds8,mc.svm_SMOTEB,0.5835716720503492,0.6730153195831028,0.6249733658604326
ds8,mc.svm_SMOTET,0.5883487003634744,0.6529747137278386,0.6187280624255488
ds8,mc.svm_SMOTETPhi,0.5288673977487739,0.6461096601066617,0.5813650864071125
ds8,mc.mars,0.6020958658915349,0.5738550323738749,0.5873740576652176
ds8,mc.mars_UNDERB,0.6349048653743283,0.6422482091128009,0.6385058956626443
ds8,mc.mars_UNDERT,0.6420300280399247,0.6447348482157065,0.643324645245334
ds8,mc.mars_UNDERTPhi,0.650207748337899,0.6600752173505007,0.6548529948211491
ds8,mc.mars_OVERB,0.6497060718660009,0.665715978603021,0.6575647147489397
ds8,mc.mars_OVERT,0.6451298816121871,0.6581012900272164,0.6515013778514895
ds8,mc.mars_OVERTPhi,0.6441477716910393,0.658160140141512,0.6510355737722047
ds8,mc.mars_SMOTEB,0.6474773814191433,0.678937084359446,0.662765534708021
ds8,mc.mars_SMOTET,0.575889707537072,0.5973976410024832,0.5863507117560449
ds8,mc.mars_SMOTETPhi,0.5856219260540815,0.6386544846464688,0.6108409808000445
ds8,mc.rf,0.7194192519150292,0.6783047213798845,0.6982048843586994
ds8,mc.rf_UNDERB,0.7300849880323088,0.7014194527977275,0.7154193144476969
ds8,mc.rf_UNDERT,0.7296847562535272,0.6997655546802561,0.7143713566896684
ds8,mc.rf_UNDERTPhi,0.7298268381620132,0.6992812354491688,0.7142038130800085
ds8,mc.rf_OVERB,0.731577052495463,0.6921963564280352,0.7113115581372726
ds8,mc.rf_OVERT,0.7330365419093057,0.6925493520752007,0.7121912704942622
ds8,mc.rf_OVERTPhi,0.7316161715031765,0.6923518088077842,0.7114179167661261
ds8,mc.rf_SMOTEB,0.7312578975462104,0.7101017585671947,0.7204908343251301
ds8,mc.rf_SMOTET,0.7246976574361671,0.7001614445515837,0.7121864332847355
ds8,mc.rf_SMOTETPhi,0.7225254319268682,0.7015668339542234,0.7118705696685272
ds8,mc.rpart,0.6554782010067564,0.6307160465388069,0.6427848780288429
ds8,mc.rpart_UNDERB,0.6615888681211941,0.65960996083661,0.6604399294755631
ds8,mc.rpart_UNDERT,0.663367997287142,0.6593675169813723,0.6612330351748491
ds8,mc.rpart_UNDERTPhi,0.646001456527441,0.6651962575800205,0.6552900106700291
ds8,mc.rpart_OVERB,0.6642867831079086,0.6692032869272196,0.6666244784598493
ds8,mc.rpart_OVERT,0.6712366588408913,0.6762339418751595,0.673614610002693
ds8,mc.rpart_OVERTPhi,0.6700258406402824,0.6756561935056214,0.6727354280604881
ds8,mc.rpart_SMOTEB,0.6612279041255706,0.6834170748984454,0.6720815486474355
ds8,mc.rpart_SMOTET,0.6375537537664361,0.6657443317556837,0.6512592948653888
ds8,mc.rpart_SMOTETPhi,0.6278153621835155,0.6708071172952649,0.6484891620196643
ds8,mc.arima,0.6255988629265548,0.41826328157225456,0.5012612901014236
ds8,mc.BDES,0.45238116668245887,0.49923636427120505,0.47357288419537646
ds9,mc.lm,0.2378689689050458,0.2562602572444598,0.24582671445821444
ds9,mc.lm_UNDERB,0.23600620973567754,0.23515375829653062,0.2352026027796779
ds9,mc.lm_UNDERT,0.23382079226680694,0.23593472551468309,0.23460376394748575
ds9,mc.lm_UNDERTPhi,0.2335799735504805,0.24054398555107157,0.23677267250298142
ds9,mc.lm_OVERB,0.24125383010382154,0.24640277294916202,0.24341170873530804
ds9,mc.lm_OVERT,0.2300292085447413,0.23429259747033127,0.2317251551538047
ds9,mc.lm_OVERTPhi,0.22965030971991418,0.2323615638807816,0.23052448917402227
ds9,mc.lm_SMOTEB,0.23727255184184823,0.2447226986271797,0.24063901134373925
ds9,mc.lm_SMOTET,0.25148366457999555,0.2407380024879397,0.24565075779272177
ds9,mc.lm_SMOTETPhi,0.2478542473457635,0.24342758869138678,0.24533741549860882
ds9,mc.svm,0.282807704083428,0.30432457117544115,0.29055234081653397
ds9,mc.svm_UNDERB,0.28633361034797483,0.30132057110002913,0.29333473991065284
ds9,mc.svm_UNDERT,0.2889585673100909,0.30365306592823615,0.29557814718948977
ds9,mc.svm_UNDERTPhi,0.2696482155636391,0.2958710045243145,0.2812091828206469
ds9,mc.svm_OVERB,0.2773219350578918,0.2941368071826943,0.28510597253984293
ds9,mc.svm_OVERT,0.2834102703963514,0.29209986858510145,0.28732634108640126
ds9,mc.svm_OVERTPhi,0.28766892736685507,0.29765122891630436,0.29223605356897725
ds9,mc.svm_SMOTEB,0.2888419918169555,0.2910377055185685,0.2897984852411237
ds9,mc.svm_SMOTET,0.2857508573831723,0.27590009817127237,0.280495792892149
ds9,mc.svm_SMOTETPhi,0.2811468522549912,0.2756111377038297,0.2779441665010858
ds9,mc.mars,0.24962208140820377,0.29465250284944444,0.2699656811393164
ds9,mc.mars_UNDERB,0.25247249882578715,0.2791133108958329,0.2641275471694709
ds9,mc.mars_UNDERT,0.25169381126604756,0.2783097287935654,0.26325039472388456
ds9,mc.mars_UNDERTPhi,0.272711707303547,0.2944583326704139,0.28256354673283046
ds9,mc.mars_OVERB,0.25712933036181473,0.2724220818521569,0.26394510171067087
ds9,mc.mars_OVERT,0.26183063901579073,0.2809285475975092,0.2704919497971531
ds9,mc.mars_OVERTPhi,0.25396793457954714,0.2757910998918807,0.26376630043385335
ds9,mc.mars_SMOTEB,0.2717031853621901,0.2882332602201018,0.27935963640895506
ds9,mc.mars_SMOTET,0.28023774833566617,0.28193290775889024,0.28080383879875986
ds9,mc.mars_SMOTETPhi,0.28630325235016246,0.29191902200787956,0.2887648486167426
ds9,mc.rf,0.21911704292638046,0.25361921331680803,0.23480917402482743
ds9,mc.rf_UNDERB,0.23738630643325004,0.256680712276032,0.24613187759088448
ds9,mc.rf_UNDERT,0.23765609273652422,0.2575514794628353,0.2467885933041064
ds9,mc.rf_UNDERTPhi,0.2406164219982879,0.2607001644552191,0.2497552783244992
ds9,mc.rf_OVERB,0.20973362302168724,0.24975794645905616,0.2273715483065971
ds9,mc.rf_OVERT,0.21107459877303852,0.25192459771987075,0.22921023535568413
ds9,mc.rf_OVERTPhi,0.20804255483355735,0.2522669276455012,0.22730272059296136
ds9,mc.rf_SMOTEB,0.27217944131636856,0.2684848445674914,0.2697383324506917
ds9,mc.rf_SMOTET,0.2824899065493188,0.2794009213476399,0.28047517696639385
ds9,mc.rf_SMOTETPhi,0.2778378586823412,0.27632437852629754,0.2766140338897293
ds9,mc.rpart,0.3154251472381264,0.30251867633878027,0.3073150081076946
ds9,mc.rpart_UNDERB,0.3030982373524894,0.3068070929521693,0.3039629344329876
ds9,mc.rpart_UNDERT,0.2917621832042382,0.3008552463505689,0.2955221808945608
ds9,mc.rpart_UNDERTPhi,0.3022511956274262,0.29550739769678747,0.29828880449319495
ds9,mc.rpart_OVERB,0.25938428057600393,0.267310495517481,0.2626533090808676
ds9,mc.rpart_OVERT,0.25654961128369025,0.2667048647374387,0.2608616641195442
ds9,mc.rpart_OVERTPhi,0.2622337870821557,0.26615954370506545,0.26343781504901537
ds9,mc.rpart_SMOTEB,0.3013337421911736,0.29158784935911836,0.2957708241808893
ds9,mc.rpart_SMOTET,0.29000423065102326,0.274989964878223,0.2814961971479347
ds9,mc.rpart_SMOTETPhi,0.2940386655246477,0.2767981044359843,0.2842639505893112
ds9,mc.arima,0.2560225056104715,0.2850079747538344,0.26897661110021415
ds9,mc.BDES,0.29828310034257177,0.293762500991577,0.2957015892720536
